כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
"צה""ל 2",92.6,30/08/2005,"683,000 ₪",10916-55-37,דירה בבית קומות,4,תשיעית,1970,"15,109 ₪",9
"צה""ל 29",46.3,02/02/2022,"860,000 ₪",10915-1-2,דירה בבית קומות,2,קרקע,1960,"18,696 ₪",3
"צה""ל 29",46.3,22/11/2005,"325,000 ₪",10915-1-2,דירה בבית קומות,2,קרקע,1960,"18,696 ₪",3
"צה""ל 29",46.3,02/02/2022,חלק נמכר,10915-1-2,דירה בבית קומות,2,קרקע,1960,"18,696 ₪",3
"צה""ל 29",46.3,מחיר,1,10915-1-2,דירה בבית קומות,2,קרקע,1960,"18,696 ₪",3
"צה""ל 29",46.3,50%,"430,000 ₪",10915-1-2,דירה בבית קומות,2,קרקע,1960,"18,696 ₪",3
"צה""ל 29",46.3,2,50%,10915-1-2,דירה בבית קומות,2,קרקע,1960,"18,696 ₪",3
"צה""ל 29",46.3,"430,000 ₪","860,000 ₪",10915-1-2,דירה בבית קומות,2,קרקע,1960,"18,696 ₪",3
אלנבי 145,48,02/02/2022,"1,040,000 ₪",10814-5-4,דירה בבית קומות,3,ראשונה,1960,"21,667 ₪",4
אלנבי 145,48,15/08/2010,"340,000 ₪",10814-5-4,דירה בבית קומות,3,ראשונה,1960,"21,667 ₪",4
אלנבי 170,55.84,02/02/2022,"1,415,000 ₪",10816-79-4,דירה בבית קומות,3,ראשונה,1960,"25,340 ₪",4
ללא כתובת,109,01/02/2022,"1,633,000 ₪",10916-84-8,דירה בבית קומות,4,רביעית,0,"14,982 ₪",0
יואב 20,81,01/02/2022,"1,100,000 ₪",10816-6-16,דירה בבית קומות,3,רביעית,1960,"13,580 ₪",4
יואב 20,81,20/02/2017,"875,000 ₪",10816-6-16,דירה בבית קומות,3,רביעית,1960,"13,580 ₪",4
יואב 20,81,17/08/2015,"730,000 ₪",10816-6-16,דירה בבית קומות,3,רביעית,1960,"13,580 ₪",4
יואב 26,49.06,31/01/2022,"950,000 ₪",10816-4-5,דירה בבית קומות,2,ראשונה,1950,"19,364 ₪",3
עמל 26,67.67,31/01/2022,"850,000 ₪",10816-95-4,דירה בבית קומות,3,ראשונה,1960,"12,561 ₪",4
"צה""ל 47",49.79,23/01/2022,"950,000 ₪",10816-87-2,דירה בבית קומות,2,קרקע,1950,"19,080 ₪",3
אלנבי 170,55.84,21/01/2022,"900,000 ₪",10816-79-1,דירה בבית קומות,3,ראשונה,1960,"16,117 ₪",4
הזית 6,58.37,19/01/2022,"815,000 ₪",10816-30-16,דירת גן,3,שלישית,1950,"13,963 ₪",4
"ש""י עגנון 36",48.5,18/01/2022,"710,000 ₪",10913-31-16,דירה בבית קומות,3,רביעית,1960,"14,792 ₪",4
"ש""י עגנון 36",48.5,15/01/2020,"673,000 ₪",10913-31-16,דירה בבית קומות,3,רביעית,1960,"14,792 ₪",4
"ש""י עגנון 36",48.5,28/12/2009,"195,000 ₪",10913-31-16,דירה בבית קומות,3,רביעית,1960,"14,792 ₪",4
יואב 17,52.94,16/01/2022,"860,000 ₪",10816-68-29,דירה בבית קומות,2,רביעית,1960,"16,538 ₪",4
יואב 17,52.94,26/08/2018,"670,000 ₪",10816-68-29,דירה בבית קומות,2,רביעית,1960,"16,538 ₪",4
