כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
ללא כתובת,70,29/09/2005,"343,000 ₪",10870-41-3,דירה בבית קומות,3,תשיעית,0,"4,900 ₪",0
חנה סנש 20,100,27/09/2005,"826,000 ₪",10870-80-6,דירה בבית קומות,4,שמינית,1994,"8,260 ₪",18
בלום לאון 2,80.7,18/09/2005,"475,000 ₪",10870-23-80,דירה בבית קומות,4,חמישית,1960,"5,886 ₪",11
חנה סנש 20,140,09/09/2005,"1,106,000 ₪",10870-80-5,דירה בבית קומות,6,תשע עשרה,1994,"7,900 ₪",18
לאון בלום 28,86,18/07/2005,"613,000 ₪",10870-40-33,דירה בבית קומות,4,קרקע,1970,"7,128 ₪",19
ללא כתובת,80,19/06/2005,"463,000 ₪",10870-41-2,דירה בבית קומות,4,שמינית,0,"5,788 ₪",0
חנה סנש 16,54,05/06/2005,"480,000 ₪",10809-225-2,דירה בבית קומות,3,שלישית,0,"8,889 ₪",0
לאון בלום 28,86,31/05/2005,"529,000 ₪",10870-40-200,דירה בבית קומות,4,שמינית,1970,"6,151 ₪",19
לאון בלום 28,97,20/03/2005,"650,000 ₪",10870-40-186,דירה בבית קומות,4,שש עשרה,1970,"6,701 ₪",19
ללא כתובת,75,10/03/2005,"366,000 ₪",10870-41-1,דירה בבית קומות,3,שתים עשרה,0,"4,880 ₪",0
בלום לאון 2,40.84,01/02/2005,"254,000 ₪",10870-23-9,דירה בבית קומות,2,קרקע,1960,"6,350 ₪",11
בלום לאון 2,40.84,28/02/2002,"369,000 ₪",10870-23-9,דירה בבית קומות,2,קרקע,1960,"6,350 ₪",11
חנה סנש 16,54.36,17/01/2005,"447,000 ₪",12529-5-5,דירה בבית קומות,2,קרקע,1950,"8,223 ₪",1
לאון בלום 28,100,02/12/2004,"667,000 ₪",10870-40-349,דירה בבית קומות,4,תשיעית,1970,"6,670 ₪",19
לאון בלום 8,67.14,18/11/2004,"477,000 ₪",10870-34-153,דירה בבית קומות,4,שביעית,1960,"7,119 ₪",11
לאון בלום 8,67.14,14/06/1999,"831,000 ₪",10870-34-153,דירה בבית קומות,4,שביעית,1960,"7,119 ₪",11
לאון בלום 8,44.94,09/07/2004,"300,000 ₪",10870-34-19,דירה בבית קומות,2,ראשונה,1960,"6,676 ₪",11
חנה סנש 22,95.4,29/06/2004,"732,000 ₪",10870-80-71,דירה בבית קומות,4,שלישית,1990,"7,673 ₪",16
לאון בלום 28,100,16/05/2004,"654,000 ₪",10870-40-283,דירה בבית קומות,4,שלישית,1970,"6,540 ₪",19
לאון בלום 8,67.14,10/05/2004,"509,000 ₪",10870-34-132,דירה בבית קומות,4,שישית,1960,"7,581 ₪",11
לאון בלום 28,86,24/03/2004,"586,000 ₪",10870-40-20,דירה בבית קומות,3,קרקע,1970,"6,814 ₪",19
לאון בלום 8,48.9,10/11/2003,"341,000 ₪",10870-34-5,לא ידוע,3,ראשונה,1960,"6,973 ₪",11
בלום לאון 2,35.5,25/09/2003,"293,000 ₪",10870-23-63,דירה בבית קומות,2,רביעית,1960,"8,254 ₪",11
בלום לאון 2,38.47,26/08/2003,"292,000 ₪",10870-23-85,דירה בבית קומות,2,חמישית,1960,"7,590 ₪",11
לאון בלום 8,67.14,30/07/2003,"500,000 ₪",10870-34-41,דירה בבית קומות,4,שניה,1960,"7,447 ₪",11
לאון בלום 28,64,22/07/2003,"408,000 ₪",10870-40-113,דירה בבית קומות,3,שלוש עשרה,1970,"6,375 ₪",19
לאון בלום 8,65.18,15/07/2003,"372,000 ₪",10870-34-48,דירה בבית קומות,3,שלישית,1960,"5,707 ₪",11
לאון בלום 28,100,10/07/2003,"631,000 ₪",10870-40-295,דירה בבית קומות,4,שביעית,1970,"6,310 ₪",19
לאון בלום 8,59.74,20/02/2003,"494,000 ₪",10870-34-86,לא ידוע,3,רביעית,1960,"8,269 ₪",11
לאון בלום 8,67.14,10/02/2003,"633,000 ₪",10870-34-173,לא ידוע,4,שמינית,1960,"9,428 ₪",11
לאון בלום 28,97,30/08/2002,"727,000 ₪",10870-40-13,לא ידוע,5,קרקע,1970,"7,495 ₪",19
לאון בלום 8,65.18,21/05/2002,"500,000 ₪",10870-34-158,לא ידוע,3,שמינית,1960,"7,671 ₪",11
לאון בלום 28,58,01/03/2002,"434,000 ₪",10870-40-74,דירה בבית קומות,2,ראשונה,1970,"7,483 ₪",19
לאון בלום 28,64,21/02/2002,"574,000 ₪",10870-40-254,לא ידוע,3,ארבע עשרה,1970,"8,969 ₪",19
לאון בלום 28,100,16/12/2001,"546,000 ₪",10870-40-331,לא ידוע,4,שלישית,1970,"5,460 ₪",19
לאון בלום 8,61.16,31/10/2001,"470,000 ₪",10870-34-145,לא ידוע,3,שביעית,1960,"7,685 ₪",11
לאון בלום 8,59.74,16/08/2001,"462,000 ₪",10870-34-66,לא ידוע,3,שלישית,1960,"7,734 ₪",11
לאון בלום 28,91,29/06/2001,"541,000 ₪",10870-40-294,לא ידוע,4,שישית,1970,"5,945 ₪",19
לאון בלום 28,100,20/05/2001,"535,000 ₪",10870-40-278,לא ידוע,4,ראשונה,1970,"5,350 ₪",19
לאון בלום 8,65.18,17/05/2001,"492,000 ₪",10870-34-164,לא ידוע,3,שמינית,1960,"7,548 ₪",11
לאון בלום 28,86,30/11/2000,"550,000 ₪",10870-40-241,לא ידוע,4,עשירית,1970,"6,395 ₪",19
לאון בלום 28,86,11/10/2000,"550,000 ₪",10870-40-208,לא ידוע,4,שתים עשרה,1970,"6,395 ₪",19
לאון בלום 8,65.18,27/08/2000,"521,000 ₪",10870-34-157,לא ידוע,3,שמינית,1960,"7,993 ₪",11
בלום לאון 2,80.7,20/08/2000,"545,000 ₪",10870-23-132,לא ידוע,4,תשיעית,1960,"6,753 ₪",11
לאון בלום 28,92,27/07/2000,"515,000 ₪",10870-40-347,לא ידוע,4,תשיעית,1970,"5,598 ₪",19
ללא כתובת,70,16/02/2000,"557,000 ₪",10809-214-4,לא ידוע,2,שניה,0,"7,957 ₪",0
לאון בלום 8,61.16,12/01/2000,"444,000 ₪",10870-34-33,לא ידוע,3,שניה,1960,"7,260 ₪",11
לאון בלום 8,65.18,06/10/1999,"532,000 ₪",10870-34-118,לא ידוע,3,שישית,1960,"8,162 ₪",11
לאון בלום 28,86,23/08/1999,"550,000 ₪",10870-40-177,לא ידוע,4,שתים עשרה,1970,"6,395 ₪",19
לאון בלום 28,97,30/06/1999,"692,000 ₪",10870-40-217,לא ידוע,5,שש עשרה,1970,"7,134 ₪",19
לאון בלום 28,58,03/02/1999,"494,000 ₪",10870-40-255,לא ידוע,2,חמש עשרה,1970,"8,517 ₪",19
לאון בלום 28,104,06/01/1999,"691,000 ₪",10870-40-267,לא ידוע,4,תשע עשרה,1970,"6,644 ₪",19
בלום לאון 2,36.58,27/10/1998,"209,000 ₪",10870-23-16,לא ידוע,לא ידוע,כניסה,1960,"5,714 ₪",11
בלום לאון 2,79.7,24/06/1998,"603,000 ₪",10870-23-131,לא ידוע,4,עשירית,1960,"7,566 ₪",11
לאון בלום 28,86,25/04/1998,"629,000 ₪",10870-40-76,לא ידוע,4,ראשונה,1970,"7,314 ₪",19
לאון בלום 28,106,23/04/1998,"197,000 ₪",10870-40-163,לא ידוע,4,חמישית,1970,"1,858 ₪",19
לאון בלום 8,59.74,06/04/1998,"462,000 ₪",10870-34-214,לא ידוע,3,עשירית,1960,"7,734 ₪",11
לאון בלום 28,86,26/03/1998,"609,000 ₪",10870-40-158,לא ידוע,4,שמונה עשרה,1970,"7,081 ₪",19
לאון בלום 28,100,05/02/1998,"637,000 ₪",10870-40-343,לא ידוע,4,שביעית,1970,"6,370 ₪",19
לאון בלום 28,97,21/01/1998,"626,000 ₪",10870-40-137,לא ידוע,5,שביעית,1970,"6,454 ₪",19
