כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
התקווה 10,76.2,12/11/2019,"714,200 ₪",10917-54-3,דירה בבית קומות,3,שניה,1934,"14,868 ₪",2
רינה 3,51,12/05/2022,"870,000 ₪",10917-8-30,דירה בבית קומות,3,ראשונה,1960,"17,059 ₪",4
רינה 3,51,27/04/2017,"630,000 ₪",10917-8-30,דירה בבית קומות,3,ראשונה,1960,"17,059 ₪",4
רינה 3,51,01/10/2013,"550,000 ₪",10917-8-30,דירה בבית קומות,3,ראשונה,1960,"17,059 ₪",4
רינה 3,51,19/11/2012,"550,000 ₪",10917-8-30,דירה בבית קומות,3,ראשונה,1960,"17,059 ₪",4
רינה 3,51,08/09/2011,"307,000 ₪",10917-8-30,דירה בבית קומות,3,ראשונה,1960,"17,059 ₪",4
המגינים 139,56.74,12/05/2022,"980,000 ₪",10825-98-16,דירה בבית קומות,3,שלישית,1985,"17,272 ₪",9
המגינים 129,66,02/05/2022,"1,045,000 ₪",10825-87-12,דירה בבית קומות,3,שישית,1970,"15,833 ₪",8
אחווה 28,57,01/04/2022,"800,000 ₪",10917-50-1,דירת גן,2,ראשונה,1960,"14,035 ₪",2
אחווה 28,102,01/04/2022,"1,550,000 ₪",10917-50-2,דירה בבית קומות,4,ראשונה,1960,"15,196 ₪",2
המגינים 133,73.1,16/03/2022,"960,000 ₪",10825-101-10,דירה בבית קומות,4,שניה,1980,"13,151 ₪",9
המגינים 133,73.1,12/11/2012,"775,000 ₪",10825-101-10,דירה בבית קומות,4,שניה,1980,"13,151 ₪",9
המגינים 133,73.1,16/03/2022,חלק נמכר,10825-101-10,דירה בבית קומות,4,שניה,1980,"13,151 ₪",9
המגינים 133,73.1,מחיר,1,10825-101-10,דירה בבית קומות,4,שניה,1980,"13,151 ₪",9
המגינים 133,73.1,5%,"48,000 ₪",10825-101-10,דירה בבית קומות,4,שניה,1980,"13,151 ₪",9
המגינים 133,73.1,2,5%,10825-101-10,דירה בבית קומות,4,שניה,1980,"13,151 ₪",9
המגינים 133,73.1,"48,000 ₪",3,10825-101-10,דירה בבית קומות,4,שניה,1980,"13,151 ₪",9
המגינים 133,73.1,4,5%,10825-101-10,דירה בבית קומות,4,שניה,1980,"13,151 ₪",9
המגינים 133,73.1,"48,000 ₪",5,10825-101-10,דירה בבית קומות,4,שניה,1980,"13,151 ₪",9
