כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
גוטל לוין 16,87,10/11/2003,"639,000 ₪",11193-206-20,דירה בבית קומות,4,שישית,1981,"7,345 ₪",8
גוטל לוין 44,61.8,05/11/2003,"492,000 ₪",11193-248-46,דירה בבית קומות,3,חמישית,1980,"7,961 ₪",7
גוטל לוין 12,79,21/09/2003,"591,000 ₪",11193-208-14,דירה בבית קומות,4,רביעית,1980,"7,481 ₪",8
לוין גוטל 34,84.1,14/09/2003,"686,000 ₪",11193-227-42,לא ידוע,4,רביעית,1980,"8,157 ₪",7
גוטל לוין 8,79,26/08/2003,"581,000 ₪",11193-210-16,דירה בבית קומות,4,רביעית,1980,"7,354 ₪",5
גוטל לוין 42,70.3,19/08/2003,"545,000 ₪",11193-249-12,דירה בבית קומות,4,שלישית,1980,"7,752 ₪",7
גוטל לוין 20,92,08/07/2003,"561,000 ₪",11193-204-0,לא ידוע,4,חמישית,1980,"6,098 ₪",8
גוטל לוין 12,85,22/05/2003,"591,000 ₪",11193-208-0,לא ידוע,4,שמינית,1980,"6,953 ₪",8
גוטל לוין 16,79,20/05/2003,"616,000 ₪",11193-206-17,דירה בבית קומות,4,חמישית,1981,"7,797 ₪",8
גוטל לוין 16,100,02/05/2003,"721,000 ₪",11193-206-0,לא ידוע,4,לא ידוע,1981,"7,210 ₪",8
גוטל לוין 11,56,05/10/2002,"641,000 ₪",11193-231-170,לא ידוע,לא ידוע,חמישית,2000,"11,446 ₪",14
קדיש לוז 7,75,02/08/2002,"471,000 ₪",11193-240-0,לא ידוע,4,לא ידוע,1987,"6,280 ₪",6
קדיש לוז 7,75,28/09/1998,"549,000 ₪",11193-240-0,לא ידוע,4,לא ידוע,1987,"6,280 ₪",6
קדיש לוז 1,65.2,17/06/2002,"642,000 ₪",11193-244-10,לא ידוע,3,שניה,1985,"9,877 ₪",5
קדיש לוז 1,65.2,27/10/1998,"628,000 ₪",11193-244-10,לא ידוע,3,שניה,1985,"9,877 ₪",5
קדיש לוז 9,84.8,12/12/2001,"739,000 ₪",11193-239-15,לא ידוע,4,חמישית,1988,"8,715 ₪",6
גוטל לוין 42,72.4,09/12/2001,"422,000 ₪",11193-249-31,לא ידוע,4,ראשונה,1980,"5,829 ₪",7
גוטל לוין 14,87,14/11/2001,"550,000 ₪",11193-207-2,לא ידוע,4,ראשונה,1981,"6,322 ₪",8
גוטל לוין 5,139.2,30/09/2001,"1,331,000 ₪",11193-231-53,לא ידוע,5,אחד עשרה+שתים עשרה,2000,"9,562 ₪",15
גוטל לוין 44,61.8,21/09/2001,"523,000 ₪",11193-248-33,לא ידוע,3,שניה,1980,"8,463 ₪",7
קדיש לוז 7,90,08/05/2001,"538,000 ₪",11193-240-27,לא ידוע,4,שביעית,1987,"5,978 ₪",6
קדיש לוז 7,88,08/05/2001,"787,000 ₪",11193-240-8,לא ידוע,4,שלישית,1987,"8,943 ₪",6
קדיש לוז 7,62,16/03/2001,"576,000 ₪",11193-240-28,לא ידוע,3,שישית,1987,"9,290 ₪",6
קדיש לוז 5,55.1,29/01/2001,"580,000 ₪",11193-242-5,לא ידוע,3,ראשונה,1980,"10,526 ₪",5
קדיש לוז 7,84.8,04/01/2001,"666,000 ₪",11193-240-3,לא ידוע,4,ראשונה,1987,"7,854 ₪",6
גוטל לוין 5,116.1,28/11/2000,"1,208,000 ₪",11193-231-52,לא ידוע,5,אחד עשרה+שתים עשרה,2000,"10,405 ₪",15
