כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
אבא חושי 149,184.7,20/04/2016,"3,149,000 ₪",12286-180-177,דירה בבית קומות,5,שבע עשרה,2013,"17,049 ₪",19
חיים הזז 3,103.16,06/04/2016,"1,529,000 ₪",11203-34-10,דירה בבית קומות,5,שלישית,1985,"14,845 ₪",16
חיים הזז 3,103.16,15/11/1999,"1,059,000 ₪",11203-34-10,דירה בבית קומות,5,שלישית,1985,"14,845 ₪",16
יהושע גולברמן 3,121.2,28/03/2016,"1,980,000 ₪",12695-25-28,דירה בבית קומות,5,קומה 7,2014,"16,337 ₪",21
מיכאל קשטן 2,85.52,23/03/2016,"1,880,000 ₪",11203-37-3,דירה בבית קומות,4,ראשונה,1997,"22,118 ₪",8
מיכאל קשטן 2,85.52,26/11/2009,"1,200,000 ₪",11203-37-3,דירה בבית קומות,4,ראשונה,1997,"22,118 ₪",8
אבא חושי 149,184.7,15/03/2016,"3,179,000 ₪",12286-180-181,דירה בבית קומות,5,שמונה עשרה,2013,"17,212 ₪",19
ללא כתובת,167,15/03/2016,"3,179,998 ₪",12286-79-256,דירה,5,לא ידוע,0,"19,042 ₪",0
ללא כתובת,169,14/03/2016,"3,170,004 ₪",12286-79-254,דירה,5,לא ידוע,0,"18,757 ₪",0
אבא חושי 149,170.85,14/03/2016,"3,289,000 ₪",12286-180-170,דירה בבית קומות,5,חמש עשרה,2013,"19,251 ₪",19
ללא כתובת,166,14/03/2016,"3,289,400 ₪",12286-79-255,דירה,5,לא ידוע,0,"19,816 ₪",0
אבא חושי 149,184.7,11/03/2016,"3,129,000 ₪",12286-180-173,דירה בבית קומות,5,שש עשרה,2013,"16,941 ₪",19
ללא כתובת,170,11/03/2016,"3,129,999 ₪",12286-79-253,דירה,5,לא ידוע,0,"18,412 ₪",0
ללא כתובת,111,09/03/2016,"1,990,035 ₪",12286-79-252,דירה,4,לא ידוע,0,"17,928 ₪",0
ללא כתובת,99,29/01/2016,"1,554,999 ₪",12286-79-319,דירה בבית קומות,3,שביעית,0,"15,707 ₪",0
אבא חושי 149,105.8,28/01/2016,"1,599,000 ₪",12286-180-92,דירה בבית קומות,3,קרקע,2013,"15,113 ₪",19
אבא חושי 149,102.55,07/01/2016,"1,565,000 ₪",12286-180-103,דירה בבית קומות,3,שלישית,2013,"15,343 ₪",19
אבא חושי 149,102.55,07/05/2012,"1,386,000 ₪",12286-180-103,דירה בבית קומות,3,שלישית,2013,"15,343 ₪",19
ללא כתובת,150,04/01/2016,"3,259,482 ₪",12286-79-320,דירה בבית קומות,5,שמונה עשרה,0,"21,730 ₪",0
