כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
קרן היסוד 48,84.2,2,50%,11190-27-26,דירה בבית קומות,3,שביעית,1970,"13,690 ₪",8
קרן היסוד 48,84.2,"575,000 ₪","1,150,000 ₪",11190-27-26,דירה בבית קומות,3,שביעית,1970,"13,690 ₪",8
הראל 24,88.2,16/02/2020,"1,075,000 ₪",12688-27-48,דירה בבית קומות,4,רביעית,1970,"12,216 ₪",4
הראל 24,88.2,04/03/2014,"1,020,000 ₪",12688-27-48,דירה בבית קומות,4,רביעית,1970,"12,216 ₪",4
משמר הגבול 3,95,13/02/2020,"2,640,000 ₪",11191-162-7,דירה בבית קומות,5,לא ידוע,2017,"27,789 ₪",3
הצלפים 8,105.28,06/02/2020,"2,100,000 ₪",11191-116-10,דירה בבית קומות,4,קומה 3,1964,"19,947 ₪",6
משמר הגבול 9,31.1,06/02/2020,"600,000 ₪",11191-69-24,דירה בבית קומות,1,ראשונה,1950,"19,355 ₪",3
משמר הגבול 9,31.1,15/07/2012,"425,000 ₪",11191-69-24,דירה בבית קומות,1,ראשונה,1950,"19,355 ₪",3
משמר הגבול 9,31.1,03/05/2004,"311,000 ₪",11191-69-24,דירה בבית קומות,1,ראשונה,1950,"19,355 ₪",3
משמר הגבול 9,31.1,10/09/2003,"178,000 ₪",11191-69-24,דירה בבית קומות,1,ראשונה,1950,"19,355 ₪",3
חטיבת עודד 6,70,21/01/2020,"1,020,000 ₪",11191-33-28,דירה בבית קומות,3,רביעית,1970,"14,571 ₪",6
משמר הגבול 9,31.1,21/01/2020,"630,000 ₪",11191-69-25,דירה בבית קומות,1,ראשונה,1950,"20,323 ₪",3
משמר הגבול 9,31.1,07/02/2012,"315,000 ₪",11191-69-25,דירה בבית קומות,1,ראשונה,1950,"20,323 ₪",3
משמר הגבול 9,31.1,10/06/2007,"83,000 ₪",11191-69-25,דירה בבית קומות,1,ראשונה,1950,"20,323 ₪",3
קרן היסוד 30,88.6,08/01/2020,"1,350,000 ₪",11190-22-2,דירה בבית קומות,4,ראשונה,1970,"15,341 ₪",2
קרן היסוד 30,88.6,14/04/2013,"1,200,000 ₪",11190-22-2,דירה בבית קומות,4,ראשונה,1970,"15,341 ₪",2
משמר הגבול 9,31.1,03/01/2020,"569,000 ₪",11191-69-23,דירה בבית קומות,1,ראשונה,1950,"18,296 ₪",3
קרן היסוד 25,105.78,02/01/2020,"1,570,000 ₪",11191-195-17,דירה בבית קומות,4,ראשונה,1980,"14,842 ₪",5
משמר הגבול 14,33.1,24/12/2019,"660,000 ₪",11191-23-13,דירה בבית קומות,1,שניה,1970,"19,940 ₪",3
הראל 15,100,19/12/2019,"1,635,000 ₪",11191-13-6,דירה בבית קומות,5,שלישית,1970,"16,350 ₪",3
משמר הגבול 14,30.9,11/12/2019,"625,000 ₪",11191-23-31,דירה בבית קומות,1,שלישית,1970,"20,227 ₪",3
קרן היסוד 46,64.8,05/12/2019,"1,040,000 ₪",11190-26-4,דירה בבית קומות,3,ראשונה,1970,"16,250 ₪",8
קרן היסוד 46,64.8,20/11/2016,"965,000 ₪",11190-26-4,דירה בבית קומות,3,ראשונה,1970,"16,250 ₪",8
משמר הגבול 9,30,02/12/2019,"565,000 ₪",11191-69-7,דירה בבית קומות,1,שניה,1950,"18,833 ₪",3
הצלפים 1,85.2,29/11/2019,"308,000 ₪",11191-86-1,דירה בבית קומות,4,ראשונה,1980,"3,615 ₪",8
"פלמ""ח 3",65.15,27/11/2019,"1,200,000 ₪",11191-82-1,דירה בבית קומות,2,קרקע,1950,"18,462 ₪",2
"פלמ""ח 3",65.15,06/03/2019,"500,000 ₪",11191-82-1,דירה בבית קומות,2,קרקע,1950,"18,462 ₪",2
משמר הגבול 14,24.6,19/11/2019,"580,000 ₪",11191-23-3,דירה בבית קומות,1,ראשונה,1970,"23,577 ₪",3
הראל 24,89.2,14/11/2019,"1,245,000 ₪",12688-27-46,דירה בבית קומות,4,שלישית,1970,"13,957 ₪",4
הצלפים 20,83.1,22/10/2019,"1,540,000 ₪",11191-110-6,דירה בבית קומות,4,שלישית,1984,"18,554 ₪",4
הצלפים 20,83.1,11/08/2009,"869,000 ₪",11191-110-6,דירה בבית קומות,4,שלישית,1984,"18,554 ₪",4
הצלפים 20,83.1,06/12/1998,"879,000 ₪",11191-110-6,דירה בבית קומות,4,שלישית,1984,"18,554 ₪",4
"פלמ""ח 62",99.74,19/10/2019,"2,000,000 ₪",11191-42-4,דירה בבית קומות,4,שניה,1970,"20,202 ₪",3
"פלמ""ח 62",99.74,20/08/2009,"925,000 ₪",11191-42-4,דירה בבית קומות,4,שניה,1970,"20,202 ₪",3
הראל 15,140,15/10/2019,"2,330,000 ₪",11191-13-12,דירה בבית קומות,5,לא ידוע,1970,"16,643 ₪",0
