כתובת,"מ""ר",תאריך עסקה,מחיר,גוש/חלקה/תת-חלקה,סוג נכס,חדרים,קומה,שנת בנייה,"מחיר למ""ר",קומות במבנה
התורן 16,63.7,30/04/2000,"363,000 ₪",11672-20-11,דירה בבית קומות,3,שניה,1950,"15,079 ₪",3
יאיר שטרן 25,47.9,11/07/2021,"159,000 ₪",10802-161-31,דירה בבית קומות,2,רביעית,1960,"3,319 ₪",4
ללא כתובת,113.9,08/07/2021,"2,300,000 ₪",10802-89-18,דירה בבית קומות,4,רביעית,0,"20,193 ₪",0
העוגן 22,96,07/07/2021,"1,180,000 ₪",10802-18-7,דירה בבית קומות,4,שניה,1970,"12,292 ₪",3
העוגן 22,96,05/05/2019,"1,150,000 ₪",10802-18-7,דירה בבית קומות,4,שניה,1970,"12,292 ₪",3
ללא כתובת,181.3,06/07/2021,"2,950,000 ₪",10802-89-21,דירה בבית קומות,5,"חמישית, שישית",0,"16,298 ₪",0
ללא כתובת,181.3,10/01/2007,"1,380,000 ₪",10802-89-21,דירה בבית קומות,5,"חמישית, שישית",0,"16,298 ₪",0
התורן 16,63.7,23/06/2021,"1,000,000 ₪",11672-20-2,דירה בבית קומות,3,קרקע,1950,"15,699 ₪",3
יוברט המפרי 23,988,13/06/2021,"15,224,000 ₪",11673-7-4,קרקע למגורים,לא ידוע,לא ידוע,0,"15,409 ₪",0
יאיר שטרן 17,48.2,18/05/2021,"645,000 ₪",10802-160-11,דירה בבית קומות,3,שלישית,1960,"13,438 ₪",4
יאיר שטרן 17,48.2,10/05/2012,"250,000 ₪",10802-160-11,דירה בבית קומות,3,שלישית,1960,"13,438 ₪",4
יאיר שטרן 34,81.4,10/05/2021,"1,150,000 ₪",10802-40-1,דירה בבית קומות,3,קרקע,1940,"14,128 ₪",2
התורן 15,לא ידוע,25/03/2021,"2,500,000 ₪",10802-13-3,קרקע למגורים,לא ידוע,קרקע,1940,לא ידוע,1
גנרל קניג פייר 5,89.1,14/03/2021,"1,500,000 ₪",10906-301-60,דירה בבית קומות,4,שניה,1998,"16,854 ₪",8
יאיר שטרן 23,60.1,20/02/2021,"800,000 ₪",10802-161-10,דירה בבית קומות,3,שלישית,1960,"13,333 ₪",4
יאיר שטרן 23,60.1,09/02/2016,"650,000 ₪",10802-161-10,דירה בבית קומות,3,שלישית,1960,"13,333 ₪",4
יאיר שטרן 23,60.1,19/01/2011,"333,300 ₪",10802-161-10,דירה בבית קומות,3,שלישית,1960,"13,333 ₪",4
גנרל קניג פייר 5,89.1,17/02/2021,"1,450,000 ₪",10906-301-57,דירה בבית קומות,4,ראשונה,1998,"16,292 ₪",8
גנרל קניג פייר 5,89.1,19/10/2008,"660,000 ₪",10906-301-57,דירה בבית קומות,4,ראשונה,1998,"16,292 ₪",8
התורן 3,39.7,09/02/2021,"296,000 ₪",10802-1-8,דירה בבית קומות,2,קרקע,1960,"7,456 ₪",1
התורן 10,63.7,21/01/2021,"900,000 ₪",11672-24-2,דירה בבית קומות,3,קרקע,1960,"14,129 ₪",3
התורן 16,63.7,19/01/2021,"873,700 ₪",11672-20-4,דירה בבית קומות,3,ראשונה,1950,"13,716 ₪",3
התורן 10,63.7,17/12/2020,"940,000 ₪",11672-24-12,דירה בבית קומות,3,שניה,1960,"14,757 ₪",3
יוברט המפרי 23,251,30/11/2020,"1,125,000 ₪",11673-7-3,קרקע למגורים,לא ידוע,לא ידוע,0,"4,482 ₪",0
התורן 42,90.25,15/11/2020,"1,540,000 ₪",11672-10-2,דירה בבית קומות,4,שניה,1987,"17,111 ₪",6
התורן 42,90.25,12/07/2010,"710,000 ₪",11672-10-2,דירה בבית קומות,4,שניה,1987,"17,111 ₪",6
התורן 5,99.53,27/10/2020,"860,000 ₪",10802-2-2,דירת גן,3,קרקע,1950,"8,641 ₪",4
התורן 34,63.7,05/08/2020,"900,000 ₪",11672-14-1,דירה בבית קומות,2.5,קרקע,1950,"14,286 ₪",3
התורן 34,63.7,01/05/2017,"800,000 ₪",11672-14-1,דירה בבית קומות,2.5,קרקע,1950,"14,286 ₪",3
התורן 40,63.7,27/07/2020,"850,000 ₪",11672-12-3,דירת גן,2,ראשונה,1960,"13,492 ₪",3
התורן 40,63.7,04/04/2007,"260,000 ₪",11672-12-3,דירת גן,2,ראשונה,1960,"13,492 ₪",3
התורן 40,63.7,19/08/2001,"308,000 ₪",11672-12-3,דירת גן,2,ראשונה,1960,"13,492 ₪",3
התורן 40,63.7,26/07/2020,"870,000 ₪",11672-12-10,דירה בבית קומות,2,ראשונה,1960,"13,810 ₪",3
התורן 40,63.7,17/05/2017,"606,000 ₪",11672-12-10,דירה בבית קומות,2,ראשונה,1960,"13,810 ₪",3
התורן 28,63.7,10/06/2020,"830,000 ₪",11672-16-20,דירה בבית קומות,3,שלישית,1960,"13,030 ₪",3
התורן 26,61.24,01/06/2020,"700,000 ₪",11672-17-10,דירה בבית קומות,3,ראשונה,1950,"11,475 ₪",4
התורן 26,61.24,29/04/2007,"270,000 ₪",11672-17-10,דירה בבית קומות,3,ראשונה,1950,"11,475 ₪",4
יאיר שטרן 13,65,18/03/2020,"1,085,000 ₪",10802-159-10,דירה בבית קומות,4.5,ראשונה,1960,"16,692 ₪",4
יאיר שטרן 13,65,25/12/2011,"360,000 ₪",10802-159-10,דירה בבית קומות,4.5,ראשונה,1960,"16,692 ₪",4
התורן 38,61.24,28/02/2020,"800,000 ₪",11672-13-14,דירה בבית קומות,3,שלישית,1950,"13,115 ₪",4
התורן 38,61.24,03/02/2014,"400,000 ₪",11672-13-14,דירה בבית קומות,3,שלישית,1950,"13,115 ₪",4
התורן 38,61.24,28/02/2020,חלק נמכר,11672-13-14,דירה בבית קומות,3,שלישית,1950,"13,115 ₪",4
התורן 38,61.24,מחיר,1,11672-13-14,דירה בבית קומות,3,שלישית,1950,"13,115 ₪",4
התורן 38,61.24,50%,"400,000 ₪",11672-13-14,דירה בבית קומות,3,שלישית,1950,"13,115 ₪",4
התורן 38,61.24,2,50%,11672-13-14,דירה בבית קומות,3,שלישית,1950,"13,115 ₪",4
התורן 38,61.24,"400,000 ₪","800,000 ₪",11672-13-14,דירה בבית קומות,3,שלישית,1950,"13,115 ₪",4
התורן 40,63.7,18/02/2020,"800,000 ₪",11672-12-9,דירה בבית קומות,3,ראשונה,1960,"12,559 ₪",3
התורן 45,88.9,19/01/2020,"2,000,000 ₪",10906-11-2,דירה בבית קומות,4,ראשונה,1997,"22,727 ₪",2
התורן 45,88.9,07/12/2016,"2,030,000 ₪",10906-11-2,דירה בבית קומות,4,ראשונה,1997,"22,727 ₪",2
התורן 45,88.9,14/04/1998,"789,000 ₪",10906-11-2,דירה בבית קומות,4,ראשונה,1997,"22,727 ₪",2
התורן 45,88.9,19/01/2020,חלק נמכר,10906-11-2,דירה בבית קומות,4,ראשונה,1997,"22,727 ₪",2
התורן 45,88.9,מחיר,1,10906-11-2,דירה בבית קומות,4,ראשונה,1997,"22,727 ₪",2
התורן 45,88.9,50%,"1,000,000 ₪",10906-11-2,דירה בבית קומות,4,ראשונה,1997,"22,727 ₪",2
התורן 45,88.9,2,50%,10906-11-2,דירה בבית קומות,4,ראשונה,1997,"22,727 ₪",2
התורן 45,88.9,"1,000,000 ₪","2,000,000 ₪",10906-11-2,דירה בבית קומות,4,ראשונה,1997,"22,727 ₪",2
ההגנה 105,34.8,26/12/2019,"643,000 ₪",10912-6-7,משרד,לא ידוע,קרקע,1980,"18,477 ₪",2
התורן 8,61.24,17/12/2019,"880,000 ₪",11672-25-18,דירה בבית קומות,3,ראשונה,1960,"14,370 ₪",4
יוברט המפרי 19,936,15/10/2019,"3,200,000 ₪",11673-9-1,קומבינציה,לא ידוע,לא ידוע,0,"3,419 ₪",0
יוברט המפרי 17,824,15/10/2019,"3,200,000 ₪",11673-10-1,קומבינציה,לא ידוע,לא ידוע,0,"3,883 ₪",0
ירמיהו הלפרן 2,106.1,25/09/2019,"2,105,000 ₪",10802-91-8,דירה בבית קומות,5,רביעית,2012,"19,840 ₪",6
גנרל קניג פייר 5,76.8,15/09/2019,"1,250,000 ₪",10906-301-81,דירה בבית קומות,3.5,שביעית,1998,"16,276 ₪",8
העוגן 15,64.8,19/08/2019,"800,000 ₪",10802-63-1,דירה בבית קומות,2,קרקע,1930,"12,346 ₪",2
יוברט המפרי 27,40.42,08/07/2019,"380,000 ₪",11673-5-10,דירה בבית קומות,1,ראשונה,1948,"9,500 ₪",1
יוברט המפרי 27,40.42,13/06/2007,"410,000 ₪",11673-5-10,דירה בבית קומות,1,ראשונה,1948,"9,500 ₪",1
יאיר שטרן 23,47.9,03/07/2019,"680,000 ₪",10802-161-11,דירה בבית קומות,3,שלישית,1960,"14,468 ₪",4
יאיר שטרן 23,47.9,14/03/2012,"320,000 ₪",10802-161-11,דירה בבית קומות,3,שלישית,1960,"14,468 ₪",4
העוגן 29,100,24/06/2019,"180,000 ₪",10802-47-1,דירה בבית קומות,3,שניה,1960,"1,800 ₪",1
העוגן 22,לא ידוע,23/06/2019,"180,000 ₪",10802-18-6,חנות,לא ידוע,ראשונה,1970,לא ידוע,3
התורן 10,63.7,13/06/2019,"805,000 ₪",11672-24-4,דירה בבית קומות,3,ראשונה,1960,"12,637 ₪",3
יאיר שטרן 23,47.9,12/06/2019,"720,000 ₪",10802-161-12,דירה בבית קומות,3,שלישית,1960,"15,319 ₪",4
יאיר שטרן 23,47.9,11/07/2018,"670,000 ₪",10802-161-12,דירה בבית קומות,3,שלישית,1960,"15,319 ₪",4
יאיר שטרן 23,47.9,24/08/2006,"69,000 ₪",10802-161-12,דירה בבית קומות,3,שלישית,1960,"15,319 ₪",4
גנרל קניג פייר 3,83.8,15/05/2019,"1,100,000 ₪",10906-301-32,דירה בבית קומות,4,שניה,1998,"13,126 ₪",8
יאיר שטרן 13,65,25/03/2019,"1,250,000 ₪",10802-159-24,דירה בבית קומות,4,רביעית,1960,"19,231 ₪",4
גנרל קניג פייר 3,77.6,28/02/2019,"1,050,000 ₪",10906-301-54,דירה בבית קומות,4,שביעית,1998,"13,531 ₪",8
יוברט המפרי 15,84,24/02/2019,"1,140,000 ₪",11673-11-6,דירת נופש,4,שניה,2016,"13,571 ₪",3
ההגנה 105,97.03,20/12/2018,"350,000 ₪",10912-6-18,דירה בבית קומות,4,שלישית,1980,"3,607 ₪",2
התורן 28,63.7,16/12/2018,"800,000 ₪",11672-16-12,דירה בבית קומות,3,שניה,1960,"12,559 ₪",3
התורן 10,63.7,13/12/2018,"750,000 ₪",11672-24-14,דירה בבית קומות,3,שלישית,1960,"11,774 ₪",3
ללא כתובת,115.9,24/11/2018,"2,000,000 ₪",10802-89-4,דירה בבית קומות,4,שניה,0,"17,256 ₪",0
גנרל קניג פייר 5,77.6,11/11/2018,"1,300,000 ₪",10906-301-78,דירה בבית קומות,4,שישית,1998,"16,883 ₪",8
גנרל קניג פייר 5,77.6,03/07/2013,"960,000 ₪",10906-301-78,דירה בבית קומות,4,שישית,1998,"16,883 ₪",8
יוברט המפרי 15,115.84,23/10/2018,"2,585,000 ₪",11673-11-11,דירת גג,4,"שלישית, רביעית",2016,"22,315 ₪",3
יאיר שטרן 25,60.1,23/10/2018,"915,000 ₪",10802-161-22,דירה בבית קומות,3,שניה,1960,"15,250 ₪",4
העוגן 37,48.36,15/10/2018,"186,000 ₪",10802-37-9,דירה בבית קומות,2,קרקע,1960,"3,846 ₪",2
התורן 26,61.24,12/09/2018,"720,000 ₪",11672-17-16,דירה בבית קומות,3,רביעית,1950,"11,803 ₪",4
התורן 26,61.24,19/03/2013,"350,000 ₪",11672-17-16,דירה בבית קומות,3,רביעית,1950,"11,803 ₪",4
יאיר שטרן 15,59.3,08/08/2018,"815,000 ₪",10802-160-19,דירה בבית קומות,3,ראשונה,1960,"13,744 ₪",4
ללא כתובת,118.6,17/07/2018,"1,749,000 ₪",10802-89-8,דירה בבית קומות,4,רביעית,0,"14,747 ₪",0
התורן 35,513,11/07/2018,"1,305,000 ₪",10906-4-1,ללא תיכנון,לא ידוע,לא ידוע,0,"2,544 ₪",0
יאיר שטרן 13,65,26/06/2018,"394,000 ₪",10802-159-2,דירה בבית קומות,4,ראשונה,1960,"6,062 ₪",4
התורן 13,85.56,13/06/2018,"1,800,000 ₪",10802-12-6,דירה בבית קומות,3,ראשונה,1930,"21,038 ₪",1
התורן 13,56.63,13/06/2018,"300,000 ₪",10802-12-5,דירה בבית קומות,2,ראשונה,1930,"5,298 ₪",1
התורן 22,63.7,06/06/2018,"300,000 ₪",11672-18-20,דירה בבית קומות,3,שלישית,1950,"4,762 ₪",3
התורן 22,63.7,26/05/2010,"153,000 ₪",11672-18-20,דירה בבית קומות,3,שלישית,1950,"4,762 ₪",3
התורן 21,55.24,10/05/2018,"800,000 ₪",10802-23-8,דירה בבית קומות,3,שלישית,1970,"14,482 ₪",3
יאיר שטרן 29,60.1,29/04/2018,"840,000 ₪",10802-162-26,דירה בבית קומות,3,שלישית,1960,"14,000 ₪",4
יאיר שטרן 29,60.1,26/10/2016,"675,000 ₪",10802-162-26,דירה בבית קומות,3,שלישית,1960,"14,000 ₪",4
יאיר שטרן 13,96,15/02/2018,"1,600,000 ₪",10802-159-34,דירה בבית קומות,4,חמישית,1960,"16,667 ₪",4
יאיר שטרן 13,116,07/02/2018,"1,700,000 ₪",10802-159-35,דירה בבית קומות,4,לא ידוע,1960,"14,655 ₪",4
גנרל קניג פייר 1,65,05/02/2018,"1,000,000 ₪",10906-301-9,דירה בבית קומות,3,שלישית,1998,"15,385 ₪",8
יאיר שטרן 13,65,07/01/2018,"1,115,000 ₪",10802-159-5,דירה בבית קומות,4,שלישית,1960,"17,154 ₪",4
העוגן 9,132.84,03/01/2018,"1,800,000 ₪",10802-68-2,דירה בבית קומות,5,קרקע+ראשונה,1970,"13,550 ₪",3
יאיר שטרן 13,96,13/11/2017,"1,600,000 ₪",10802-159-36,דירה בבית קומות,4,שישית,1960,"16,667 ₪",4
התורן 20,61.24,19/09/2017,"750,000 ₪",11672-19-14,דירה בבית קומות,3,שלישית,1950,"12,295 ₪",4
התורן 20,61.24,27/12/2007,"295,000 ₪",11672-19-14,דירה בבית קומות,3,שלישית,1950,"12,295 ₪",4
יאיר שטרן 13,96,14/09/2017,"1,600,000 ₪",10802-159-37,דירה בבית קומות,4,שישית,1960,"16,667 ₪",4
ההגנה 105,105.2,10/09/2017,"1,450,000 ₪",10912-6-14,דירה בבית קומות,4,שלישית,1980,"13,810 ₪",2
ללא כתובת,114,21/08/2017,"1,900,000 ₪",10802-89-13,דירה בבית קומות,4,ראשונה,0,"16,667 ₪",0
גנרל קניג פייר 5,89.1,15/08/2017,"1,310,000 ₪",10906-301-68,דירה בבית קומות,4,רביעית,1998,"14,703 ₪",8
התורן 22,63.7,30/06/2017,"775,000 ₪",11672-18-1,דירה בבית קומות,3,קרקע,1950,"12,166 ₪",3
התורן 30,61.24,15/06/2017,"500,000 ₪",11672-15-7,דירה בבית קומות,3,רביעית,1960,"8,197 ₪",4
התורן 30,61.24,23/03/2009,"320,000 ₪",11672-15-7,דירה בבית קומות,3,רביעית,1960,"8,197 ₪",4
התורן 30,61.24,17/05/2004,"335,000 ₪",11672-15-7,דירה בבית קומות,3,רביעית,1960,"8,197 ₪",4
יאיר שטרן 27,32.7,15/06/2017,"390,000 ₪",10802-162-2,דירה בבית קומות,2,קרקע,1970,"11,927 ₪",4
התורן 42,99.82,07/06/2017,"1,350,000 ₪",11672-10-16,דירה בבית קומות,4,חמישית,1987,"13,524 ₪",6
התורן 38,61.24,17/05/2017,"682,000 ₪",11672-13-11,דירה בבית קומות,3,שניה,1950,"11,137 ₪",4
התורן 38,61.24,07/05/2017,"757,000 ₪",11672-13-15,דירה בבית קומות,3,רביעית,1950,"12,410 ₪",4
התורן 38,61.24,10/08/2014,"650,000 ₪",11672-13-15,דירה בבית קומות,3,רביעית,1950,"12,410 ₪",4
התורן 38,61.24,26/04/2017,"765,000 ₪",11672-13-16,דירה בבית קומות,3,רביעית,1950,"12,541 ₪",4
התורן 38,61.24,24/07/2013,"700,000 ₪",11672-13-16,דירה בבית קומות,3,רביעית,1950,"12,541 ₪",4
התורן 40,63.7,21/04/2017,"570,000 ₪",11672-12-12,דירה בבית קומות,3,שניה,1960,"9,048 ₪",3
התורן 40,63.7,13/04/2016,"520,000 ₪",11672-12-12,דירה בבית קומות,3,שניה,1960,"9,048 ₪",3
יוברט המפרי 15,89.42,07/04/2017,"2,100,000 ₪",11673-11-7,דירה בבית קומות,3,שניה,2016,"23,485 ₪",3
יאיר שטרן 13,92,10/03/2017,"1,400,000 ₪",10802-159-38,דירה בבית קומות,4,שישית,1960,"15,217 ₪",4
יאיר שטרן 13,92,08/03/2017,"1,400,000 ₪",10802-159-39,דירה בבית קומות,4,חמישית,1960,"15,217 ₪",4
ירמיהו הלפרן 2,106.1,01/03/2017,"1,900,000 ₪",10802-91-4,דירה בבית קומות,4,שניה,2012,"17,925 ₪",6
ירמיהו הלפרן 2,106.1,19/07/2015,"1,955,000 ₪",10802-91-4,דירה בבית קומות,4,שניה,2012,"17,925 ₪",6
יאיר שטרן 15,34.2,29/01/2017,"335,000 ₪",10802-160-18,דירה בבית קומות,1.5,קרקע,1960,"9,795 ₪",4
התורן 39,84.75,25/01/2017,"1,280,000 ₪",10906-8-6,דירה בבית קומות,4,שניה,1979,"15,238 ₪",3
התורן 39,84.75,15/12/2005,"522,000 ₪",10906-8-6,דירה בבית קומות,4,שניה,1979,"15,238 ₪",3
התורן 20,61.24,17/01/2017,"820,000 ₪",11672-19-15,דירה בבית קומות,3,רביעית,1950,"13,443 ₪",4
התורן 20,61.24,17/07/2008,"315,000 ₪",11672-19-15,דירה בבית קומות,3,רביעית,1950,"13,443 ₪",4
התורן 34,63.7,21/12/2016,"700,000 ₪",11672-14-14,דירה בבית קומות,2,שלישית,1950,"11,111 ₪",3
התורן 34,63.7,18/07/2008,"240,000 ₪",11672-14-14,דירה בבית קומות,2,שלישית,1950,"11,111 ₪",3
התורן 6,61.24,21/12/2016,"750,000 ₪",11672-25-14,דירה בבית קומות,3,שלישית,1960,"12,247 ₪",4
יאיר שטרן 13,92,22/11/2016,"1,400,000 ₪",10802-159-40,דירה בבית קומות,4,שישית,1960,"15,217 ₪",4
העוגן 10,75,21/11/2016,"250,000 ₪",10802-6-1,דירה בבית קומות,2.5,לא ידוע,1970,"3,333 ₪",0
התורן 24,61.24,17/11/2016,"750,000 ₪",11672-17-2,דירה בבית קומות,2,ראשונה,1950,"12,247 ₪",4
ירמיהו הלפרן 2,106.1,13/11/2016,"2,225,000 ₪",10802-91-10,דירה בבית קומות,4,חמישית,2012,"20,971 ₪",6
יאיר שטרן 13,65,27/10/2016,"710,000 ₪",10802-159-9,דירה בבית קומות,3,ראשונה,1960,"10,923 ₪",4
יאיר שטרן 13,96,13/09/2016,"1,475,000 ₪",10802-159-41,דירה בבית קומות,4,חמישית,1960,"15,365 ₪",4
ללא כתובת,60,11/09/2016,"340,000 ₪",10802-27-1,דירה בבית קומות,3,שניה,0,"5,667 ₪",0
יאיר שטרן 13,100,31/08/2016,"2,020,000 ₪",10802-159-42,דירה בבית קומות,4,שביעית,1960,"20,200 ₪",4
התורן 28,63.7,17/08/2016,"750,000 ₪",11672-16-8,דירה בבית קומות,3,שלישית,1960,"11,774 ₪",3
יאיר שטרן 23,60.1,27/07/2016,"635,000 ₪",10802-161-13,דירה בבית קומות,3,רביעית,1960,"10,583 ₪",4
יאיר שטרן 23,60.1,26/01/2015,"400,000 ₪",10802-161-13,דירה בבית קומות,3,רביעית,1960,"10,583 ₪",4
התורן 4,61.24,24/07/2016,"750,000 ₪",11672-25-4,דירה בבית קומות,3,שניה,1960,"12,295 ₪",4
התורן 4,61.24,14/11/2008,"290,000 ₪",11672-25-4,דירה בבית קומות,3,שניה,1960,"12,295 ₪",4
גנרל קניג פייר 3,83.8,19/07/2016,"1,200,000 ₪",10906-301-47,דירה בבית קומות,4,שישית,1998,"14,320 ₪",8
גנרל קניג פייר 5,65.5,10/06/2016,"940,000 ₪",10906-301-66,דירה בבית קומות,4,שלישית,1998,"14,351 ₪",8
יאיר שטרן 13,106,31/03/2016,"1,715,000 ₪",10802-159-43,דירה בבית קומות,4,שביעית,1960,"16,179 ₪",4
התורן 20,61.24,23/02/2016,"680,000 ₪",11672-19-9,דירה בבית קומות,2.5,ראשונה,1950,"11,104 ₪",4
יוברט המפרי 25,70,05/02/2016,"1,550,000 ₪",11673-6-1,דירה בבית קומות,3,לא ידוע,1980,"22,143 ₪",0
יאיר שטרן 5,66.65,04/02/2016,"2,000,000 ₪",10802-72-2,דירה בבית קומות,4,קרקע,1995,"30,008 ₪",0
יוברט המפרי 23,47,19/01/2016,"569,000 ₪",11673-7-2,קרקע למגורים,לא ידוע,לא ידוע,0,"12,106 ₪",0
ירמיהו הלפרן 2,106.1,21/12/2015,"2,205,000 ₪",10802-91-6,דירה בבית קומות,5,שלישית,2012,"20,782 ₪",6
ההגנה 105,29.44,21/12/2015,"440,000 ₪",10912-6-16,דירה בבית קומות,2,שלישית,1980,"15,172 ₪",2
ההגנה 105,29.44,29/12/2010,"100,000 ₪",10912-6-16,דירה בבית קומות,2,שלישית,1980,"15,172 ₪",2
יאיר שטרן 23,60.1,24/11/2015,"535,000 ₪",10802-161-9,דירה בבית קומות,3,שלישית,1960,"8,902 ₪",4
יאיר שטרן 29,60.1,18/11/2015,"699,000 ₪",10802-162-21,דירה בבית קומות,3,שניה,1960,"11,631 ₪",4
יאיר שטרן 15,59.3,29/08/2015,"800,000 ₪",10802-160-28,דירה בבית קומות,3,שלישית,1960,"13,491 ₪",4
התורן 35,250,23/08/2015,"2,250,000 ₪",10906-4-2,דירה בבית קומות,לא ידוע,ראשונה,1960,"9,000 ₪",0
העוגן 24,84,06/07/2015,"1,349,000 ₪",10802-26-1,דירה בבית קומות,3,ראשונה,1960,"16,060 ₪",3
התורן 24,61.24,23/06/2015,"140,000 ₪",11672-17-3,דירה בבית קומות,2.5,שניה,1950,"2,295 ₪",4
יאיר שטרן 25,60.1,21/06/2015,"200,000 ₪",10802-161-29,דירה בבית קומות,2.5,רביעית,1960,"3,333 ₪",4
יאיר שטרן 25,60.1,19/05/2011,"201,000 ₪",10802-161-29,דירה בבית קומות,2.5,רביעית,1960,"3,333 ₪",4
התורן 36,61.24,31/05/2015,"736,000 ₪",11672-13-6,דירה בבית קומות,3,שלישית,1950,"12,018 ₪",4
התורן 34,63.7,26/05/2015,"655,000 ₪",11672-14-18,דירה בבית קומות,3,שניה,1950,"10,283 ₪",3
יוברט המפרי 23,565,26/05/2015,"6,299,000 ₪",11673-7-1,קרקע למגורים,לא ידוע,לא ידוע,0,"11,149 ₪",0
יאיר שטרן 27,60.1,05/05/2015,"625,000 ₪",10802-162-10,דירה בבית קומות,3,שלישית,1970,"10,399 ₪",4
התורן 31,114,18/03/2015,"308,000 ₪",10802-35-4,דירה בבית קומות,4,ראשונה,1930,"2,702 ₪",0
גנרל קניג פייר 5,89.1,23/02/2015,"1,250,000 ₪",10906-301-72,דירה בבית קומות,4,חמישית,1998,"14,045 ₪",8
גנרל קניג פייר 5,89.1,24/04/1998,"755,000 ₪",10906-301-72,דירה בבית קומות,4,חמישית,1998,"14,045 ₪",8
התורן 20,61.24,10/10/2014,"600,000 ₪",11672-19-16,דירה בבית קומות,3,רביעית,1950,"9,798 ₪",4
גנרל קניג פייר 1,65.5,30/09/2014,"160,000 ₪",10906-301-10,דירה בבית קומות,2.5,שלישית,1998,"2,443 ₪",8
יאיר שטרן 16,58.75,21/09/2014,"605,000 ₪",10802-129-7,דירה בבית קומות,3,רביעית,1960,"10,431 ₪",7
יאיר שטרן 16,58.75,25/02/2014,"460,000 ₪",10802-129-7,דירה בבית קומות,3,רביעית,1960,"10,431 ₪",7
יאיר שטרן 16,58.75,30/08/2009,"250,000 ₪",10802-129-7,דירה בבית קומות,3,רביעית,1960,"10,431 ₪",7
התורן 11,58.1,12/08/2014,"660,000 ₪",10802-8-6,דירה בבית קומות,2,שניה,1960,"11,360 ₪",2
התורן 1,56.6,29/07/2014,"900,000 ₪",10912-1-4,דירה בבית קומות,3.5,ראשונה,1980,"15,901 ₪",2
התורן 39,64.66,13/07/2014,"850,000 ₪",10906-8-2,דירה בבית קומות,4,ראשונה,1979,"13,281 ₪",3
התורן 39,64.66,07/11/1999,"422,000 ₪",10906-8-2,דירה בבית קומות,4,ראשונה,1979,"13,281 ₪",3
התורן 12,61.24,03/07/2014,"570,000 ₪",11672-21-8,דירה בבית קומות,2.5,רביעית,1950,"9,308 ₪",4
יאיר שטרן 15,48.2,29/05/2014,"210,000 ₪",10802-160-31,דירה בבית קומות,3,רביעית,1960,"4,375 ₪",4
יאיר שטרן 15,48.2,20/08/2012,"280,000 ₪",10802-160-31,דירה בבית קומות,3,רביעית,1960,"4,375 ₪",4
יאיר שטרן 15,48.2,28/05/2012,"250,000 ₪",10802-160-31,דירה בבית קומות,3,רביעית,1960,"4,375 ₪",4
התורן 3,64.2,19/05/2014,"1,180,000 ₪",10802-1-4,דירה בבית קומות,2.5,ראשונה,1960,"18,380 ₪",1
גנרל קניג פייר 3,83.8,11/05/2014,"1,270,000 ₪",10906-301-44,דירה בבית קומות,4,חמישית,1998,"15,155 ₪",8
יאיר שטרן 17,59.3,09/04/2014,"610,000 ₪",10802-160-4,דירה בבית קומות,3,ראשונה,1960,"10,339 ₪",4
יאיר שטרן 17,59.3,31/05/2000,"437,000 ₪",10802-160-4,דירה בבית קומות,3,ראשונה,1960,"10,339 ₪",4
התורן 22,63.7,30/03/2014,"800,000 ₪",11672-18-16,דירה בבית קומות,3,ראשונה,1950,"12,559 ₪",3
יוברט המפרי 9,לא ידוע,27/03/2014,"135,000 ₪",11673-14-1,משרד,לא ידוע,ראשונה,2014,לא ידוע,1
התורן 22,63.7,31/01/2014,"500,000 ₪",11672-18-2,דירה בבית קומות,3,קרקע,1950,"7,937 ₪",3
התורן 22,63.7,27/06/2011,"450,000 ₪",11672-18-2,דירה בבית קומות,3,קרקע,1950,"7,937 ₪",3
התורן 22,63.7,08/08/2005,"300,000 ₪",11672-18-2,דירה בבית קומות,3,קרקע,1950,"7,937 ₪",3
יאיר שטרן 29,47.9,17/12/2013,"370,000 ₪",10802-162-31,דירה בבית קומות,2.5,רביעית,1960,"7,724 ₪",4
התורן 13,119.68,27/11/2013,"356,000 ₪",10802-12-3,דירה בבית קומות,4,קרקע,1930,"2,975 ₪",1
התורן 13,לא ידוע,27/11/2013,"796,000 ₪",10802-12-7,מחסנים,לא ידוע,שניה,1930,לא ידוע,1
התורן 11,57.7,16/09/2013,"950,000 ₪",10802-8-1,דירה בבית קומות,2,קרקע,1960,"16,667 ₪",2
התורן 11,57.7,04/06/2012,"450,000 ₪",10802-8-1,דירה בבית קומות,2,קרקע,1960,"16,667 ₪",2
התורן 11,57.7,18/01/1998,"419,000 ₪",10802-8-1,דירה בבית קומות,2,קרקע,1960,"16,667 ₪",2
התורן 30,61.24,29/07/2013,"650,000 ₪",11672-15-3,דירה בבית קומות,3,שניה,1960,"10,656 ₪",4
התורן 30,61.24,19/05/2011,"465,000 ₪",11672-15-3,דירה בבית קומות,3,שניה,1960,"10,656 ₪",4
התורן 14,61.24,15/07/2013,"469,000 ₪",11672-21-13,דירה בבית קומות,2,שלישית,1950,"7,689 ₪",4
התורן 14,61.24,31/05/2000,"458,000 ₪",11672-21-13,דירה בבית קומות,2,שלישית,1950,"7,689 ₪",4
ההגנה 105,לא ידוע,16/06/2013,"70,000 ₪",10912-6-6,משרד,לא ידוע,קרקע,1950,לא ידוע,1
